x y val
-27 -43 -1
-68 -85 -1
-41 -33 -1
-44 -17 -1
-39 -41 -1
-19 -159 -1
-33 -95 -1
-57 -31 -1
-68 -85 -1
-44 -167 -1
-5 -93 -1
-15 -215 -1
-40 -181 -1
-51 -73 -1
-25 -189 -1
-20 -111 -1
-10 -109 -1
-19 -169 -1
-24 -67 -1
-47 -107 -1
-21 -83 -1
-28 -149 -1
-14 -57 -1
-20 -23 -1
-50 -177 -1
-50 -7 -1
-61 -3 -1
-17 -139 -1
-2 -157 -1
-49 -35 -1
-44 -37 -1
-67 -85 -1
-41 -211 -1
-33 -97 -1
-41 -109 -1
-49 -191 -1
-61 -109 -1
-49 -15 -1
-42 -71 -1
-43 -203 -1
-51 -105 -1
-45 -83 -1
-30 -55 -1
-64 -157 -1
-66 -123 -1
-33 -57 -1
-10 -95 -1
-10 -17 -1
-38 -157 -1
-46 -119 -1
-5 -189 -1
-45 -19 -1
-12 -191 -1
-32 -191 -1
-34 -63 -1
-52 -197 -1
-57 -119 -1
-65 -139 -1
-17 -129 -1
-58 -125 -1
-21 -35 -1
-25 -37 -1
-5 -39 -1
-68 -189 -1
-23 -161 -1
-24 -1 -1
-22 -9 -1
-19 -143 -1
-54 -87 -1
-10 -31 -1
-52 -9 -1
-66 -111 -1
-31 -43 -1
-62 -197 -1
-23 -205 -1
-66 -105 -1
-47 -153 -1
-7 -25 -1
-13 -141 -1
-19 -157 -1
-24 -171 -1
-55 -121 -1
-68 -107 -1
-14 -137 -1
-63 -193 -1
-28 -191 -1
-29 -153 -1
-29 -209 -1
-68 -153 -1
-25 -143 -1
-32 -127 -1
-44 -157 -1
-20 -23 -1
-13 -47 -1
-9 -215 -1
-11 -1 -1
-12 -185 -1
-26 -77 -1
-45 -35 -1
-12 -149 -1
-42 -111 -1
-52 -117 -1
-66 -163 -1
-56 -77 -1
-49 -213 -1
-57 -121 -1
-59 -47 -1
-54 -175 -1
-55 -11 -1
-60 -189 -1
-49 -119 -1
-57 -69 -1
-42 -147 -1
-21 -33 -1
-44 -3 -1
-60 -171 -1
-10 -55 -1
-2 -89 -1
-23 -73 -1
-11 -131 -1
-21 -39 -1
-16 -145 -1
-46 -7 -1
-62 -69 -1
-20 -117 -1
-21 -7 -1
-62 -197 -1
-15 -13 -1
-50 -1 -1
-25 -91 -1
-61 -25 -1
-54 -139 -1
-19 -13 -1
-50 -205 -1
-16 -121 -1
-26 -47 -1
-39 -5 -1
-2 -149 -1
-15 -197 -1
-38 -151 -1
-42 -23 -1
-37 -71 -1
-58 -111 -1
-30 -49 -1
-57 -195 -1
-30 -147 -1
-36 -3 -1
-33 -105 -1
-37 -15 -1
-24 -7 -1
-28 -73 -1
-57 -83 -1
-36 -79 -1
-36 -29 -1
-60 -209 -1
-50 -63 -1
-19 -187 -1
-3 -97 -1
-3 -91 -1
-29 -59 -1
-59 -121 -1
-10 -53 -1
-58 -201 -1
-16 -149 -1
-56 -9 -1
-31 -121 -1
-18 -47 -1
-10 -17 -1
-61 -13 -1
-44 -9 -1
-47 -49 -1
-14 -117 -1
-6 -99 -1
-33 -37 -1
-42 -67 -1
-48 -207 -1
-67 -77 -1
-68 -145 -1
-28 -55 -1
-27 -159 -1
-43 -209 -1
-13 -215 -1
-61 -213 -1
-28 -79 -1
-27 -149 -1
-33 -15 -1
-28 -203 -1
-30 -163 -1
-61 -17 -1
-18 -209 -1
-30 -127 -1
-14 -57 -1
-8 -41 -1
-47 -137 -1
-66 -113 -1
-14 -35 -1
-29 -131 -1
-12 -197 -1
-58 -17 -1
-61 -73 -1
-22 -67 -1
-60 -147 -1
-17 -99 -1
-3 -1 -1
-6 -159 -1
-29 -195 -1
-28 -135 -1
-49 -45 -1
-41 -155 -1
-46 -1 -1
-61 -73 -1
-11 -177 -1
-16 -93 -1
-40 -23 -1
-21 -181 -1
-36 -63 -1
-59 -23 -1
-45 -103 -1
-36 -139 -1
-66 -187 -1
-8 -135 -1
-31 -147 -1
-41 -127 -1
-30 -91 -1
-17 -23 -1
-66 -9 -1
-9 -135 -1
-66 -201 -1
-62 -137 -1
-30 -209 -1
-4 -75 -1
-12 -215 -1
-68 -55 -1
-32 -133 -1
-14 -179 -1
-61 -163 -1
-31 -35 -1
-39 -105 -1
-17 -207 -1
-48 -145 -1
-29 -209 -1
-48 -111 -1
-15 -109 -1
-65 -1 -1
-28 -1 -1
-4 -105 -1
-41 -183 -1
-24 -61 -1
-65 -125 -1
-42 -103 -1
-10 -205 -1
-28 -99 -1
-46 -129 -1
-58 -65 -1
-6 -41 -1
-37 -127 -1
-48 -183 -1
-27 -197 -1
-58 -23 -1
-46 -109 -1
-43 -17 -1
-51 -145 -1
-4 -129 -1
-7 -13 -1
-23 -43 -1
-55 -23 -1
-51 -133 -1
-33 -183 -1
-20 -159 -1
-38 -115 -1
-59 -87 -1
-5 -49 -1
-45 -219 -1
-2 -179 -1
-40 -187 -1
-42 -85 -1
-50 -157 -1
-2 -103 -1
-60 -171 -1
-52 -187 -1
-21 -29 -1
-60 -65 -1
-50 -31 -1
-35 -207 -1
-20 -135 -1
-24 -187 -1
-61 -27 -1
-68 -137 -1
-45 -149 -1
-63 -71 -1
-4 -103 -1
-68 -79 -1
-46 -217 -1
-24 -59 -1
-50 -117 -1
-39 -19 -1
-27 -113 -1
-19 -23 -1
-1 -1 -1
-15 -9 -1
-32 -107 -1
-36 -15 -1
-4 -135 -1
-6 -167 -1
-7 -97 -1
-44 -45 -1
-20 -143 -1
-17 -125 -1
-38 -123 -1
-16 -211 -1
-47 -197 -1
-44 -25 -1
-49 -79 -1
-45 -195 -1
-67 -85 -1
-4 -65 -1
-56 -187 -1
-19 -169 -1
-66 -117 -1
-29 -183 -1
-32 -13 -1
-12 -203 -1
-19 -203 -1
-2 -113 -1
-56 -211 -1
-36 -79 -1
-68 -97 -1
-28 -91 -1
-24 -95 -1
-58 -3 -1
-46 -217 -1
-49 -107 -1
-67 -79 -1
-7 -115 -1
-14 -85 -1
-35 -133 -1
-8 -23 -1
-47 -149 -1
-18 -203 -1
-31 -219 -1
-39 -103 -1
-27 -19 -1
-3 -145 -1
-13 -97 -1
-18 -7 -1
-64 -43 -1
-38 -149 -1
-63 -219 -1
-21 -55 -1
-51 -47 -1
-43 -17 -1
-7 -187 -1
-27 -111 -1
-8 -33 -1
-8 -55 -1
-24 -199 -1
-13 -107 -1
-30 -23 -1
-31 -213 -1
-16 -153 -1
-11 -17 -1
-5 -23 -1
-51 -51 -1
-21 -87 -1
-41 -167 -1
-5 -211 -1
-15 -161 -1
-41 -17 -1
-41 -141 -1
-58 -7 -1
-61 -45 -1
-52 -99 -1
-3 -179 -1
-64 -111 -1
-48 -169 -1
-28 -59 -1
-68 -205 -1
-15 -3 -1
-36 -157 -1
-51 -113 -1
-53 -75 -1
-1 -173 -1
-14 -111 -1
-46 -27 -1
-4 -81 -1
-7 -11 -1
-29 -101 -1
-19 -87 -1
-32 -193 -1
-21 -63 -1
-16 -65 -1
-67 -135 -1
-37 -75 -1
-25 -79 -1
-51 -111 -1
-19 -29 -1
-3 -149 -1
-8 -53 -1
-63 -97 -1
-14 -173 -1
-54 -145 -1
-36 -27 -1
-53 -149 -1
-53 -29 -1
-37 -101 -1
-45 -135 -1
-12 -183 -1
-68 -197 -1
-40 -187 -1
-61 -131 -1
-28 -181 -1
-64 -81 -1
-54 -127 -1
-50 -15 -1
-7 -143 -1
-27 -11 -1
-60 -151 -1
-5 -207 -1
-60 -197 -1
-57 -215 -1
-3 -75 -1
-7 -49 -1
-3 -195 -1
-35 -71 -1
-18 -43 -1
-11 -27 -1
-6 -17 -1
-41 -133 -1
-63 -201 -1
-50 -105 -1
-5 -135 -1
-32 -47 -1
-66 -85 -1
-14 -145 -1
-50 -181 -1
-67 -105 -1
-34 -63 -1
-20 -85 -1
-46 -1 -1
-64 -9 -1
-22 -43 -1
-27 -5 -1
-41 -181 -1
-3 -191 -1
-13 -147 -1
-18 -9 -1
-20 -25 -1
-55 -161 -1
-8 -205 -1
-30 -201 -1
-61 -91 -1
-12 -77 -1
-45 -135 -1
-25 -117 -1
-11 -17 -1
-1 -203 -1
-7 -61 -1
-54 -51 -1
-57 -81 -1
-15 -67 -1
-51 -207 -1
-36 -203 -1
-67 -29 -1
-54 -87 -1
-60 -163 -1
-14 -79 -1
-29 -91 -1
-46 -211 -1
-7 -25 -1
-51 -69 -1
-56 -63 -1
-66 -141 -1
-39 -59 -1
-31 -43 -1
-14 -181 -1
-15 -191 -1
-35 -11 -1
-53 -39 -1
-8 -177 -1
-7 -173 -1
-16 -71 -1
-6 -145 -1
-5 -85 -1
-55 -183 -1
-4 -49 -1
-8 -37 -1
-31 -23 -1
-65 -119 -1
-63 -81 -1
-32 -189 -1
-1 -75 -1
-53 -1 -1
-65 -17 -1
-49 -135 -1
-20 -49 -1
-68 -77 -1
-40 -113 -1
-50 -177 -1
-23 -197 -1
-39 -83 -1
-60 -41 -1
-14 -127 -1
-40 -129 -1
-17 -193 -1
-51 -165 -1
-46 -173 -1
-60 -113 -1
-3 -87 -1
-26 -19 -1
-25 -103 -1
-33 -1 -1
-48 -147 -1
-68 -169 -1
-19 -87 -1
-61 -17 -1
-39 -15 -1
-9 -151 -1
-40 -53 -1
-24 -99 -1
-33 -79 -1
-55 -49 -1
-67 -11 -1
-1 -173 -1
-61 -21 -1
-63 -67 -1
-63 -19 -1
-20 -205 -1
-55 -117 -1
-10 -133 -1
-34 -105 -1
-41 -213 -1
-3 -157 -1
-1 -59 -1
-33 -31 -1
-20 -111 -1
-67 -133 -1
-17 -77 -1
-61 -43 -1
-35 -91 -1
-18 -203 -1
-46 -5 -1
-59 -5 -1
-32 -145 -1
-18 -205 -1
-15 -167 -1
-20 -127 -1
-5 -181 -1
-26 -101 -1
-67 -67 -1
-45 -121 -1
-8 -147 -1
-37 -121 -1
-68 -197 -1
-27 -61 -1
-19 -71 -1
-42 -201 -1
-39 -63 -1
-3 -47 -1
-50 -205 -1
